	section	paragraph	sentence	text
460	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	4	1	One notable difference between Lai and Dm9 is that in contrast to Lai, Dm9 cells receive input from photoreceptor neurons with different spectral tuning.
461	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	4	2	This input involves direct (R7, R8) and indirect pathways (R7 via Dm8, R1-6 via L3) (Figure 9J).
462	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	4	3	This integration of multiple spectral inputs could support a role of Dm9 in color processing.
463	Results; Combining transcriptomes and connectomes; Comparisons of cell shape, synaptic connectivity and receptor expression reveal multiple similarities between local interneurons Lai in the lamina and Dm9 in the medulla	4	4	Indeed, the anatomical and predicted functional properties of Dm9 match those of an as yet unidentified ort expressing cell type proposed to contribute to color opponent signaling between R7 and R8 cells (Schnaitmann et al., 2018).
464	Discussion	1	1	We present an approach to characterize the function of neural circuits by combining genetic tools to access their component cells, TAPIN-seq to measure their transcriptomes, and a probabilistic model to interpret these measurements (Figures 1, 2 and 3).
465	Discussion	1	2	We used this approach to establish an extensive resource of the genes expressed in 67 Drosophila cell types, including 53 in the visual system, covering photoreceptors, lamina, and components of the motion detection circuit (Figure 4) and systematically compare our results to single cell RNA-seq (Figure 5).
466	Discussion	1	3	Our approach enables an extensive analysis of neurotransmission in the Drosophila visual system, including the neurotransmitters sent and received across the network as well as transcription factors that potentially regulate neurotransmitter identity (Figures 6 and 7).
467	Discussion	1	4	We also provide specific examples of integrating transcriptomes and connectomes to illuminate circuit function (Figures 8 and 9).
468	Discussion	2	1	Many recent studies have explored gene expression in neurons.
469	Discussion	2	2	However, only a few of these were aimed at neurons in genetically tractable organisms and brain regions for which detailed anatomical data, especially at the level of synaptic connections, are available.
470	Discussion	2	3	Previous work in the mouse retina has used both genetic (Siegert et al., 2012) and single cell approaches (Macosko et al., 2015) to characterize transcriptional regulators as well as classify cell types.
471	Discussion	2	4	More recent work in Drosophila used single cell RNA-sequencing to characterize heterogeneity in olfactory projection neurons (Li et al., 2017), the midbrain (Croset et al., 2018), the optic lobe (Konstantinides et al., 2018), and the whole brain (Davie et al., 2018).
472	Discussion	2	5	The expression patterns of many genes have also been mapped in C. elegans neurons, whose connectivity has long been known, although these studies typically focus on individual genes rather than genome-wide catalogs (Hobert, 2016).
473	Discussion	2	6	The unique combination of an extensive genetic toolbox to access individual cell types in the Drosophila visual system and systematic efforts to map its connectivity, make it well suited for exploring whether a comprehensive catalog of gene expression is useful for understanding circuit function.
474	Discussion	2	7	Towards this end, we profiled a diverse array of cell types including all of the neuronal cell types that populate the lamina and a subset of cell types in the medulla and lobula complex including those known to play a central role in the detection of motion.
475	Discussion	2	8	We also analyzed a number of cell types residing in deeper brain structures such as the mushroom body and central complex.
476	Discussion	3	1	Our approach requires genetic driver lines to obtain transcriptomes of specific cell populations.
477	Discussion	3	2	The recent availability of large collections of reagents for split-GAL4 intersections (Dionne et al., 2018; Tirian and Dickson, 2017) make it possible to obtain such lines for virtually any cell type of interest.
478	Discussion	3	3	This expanding genetic toolbox works well with our TAPIN-seq method to profile transcriptomes.
479	Discussion	4	1	In some cases, available driver lines, including some used in this study (see Supplementary file 1A), may label some additional cell types.
480	Discussion	4	2	In addition to the presence of different, anatomically distinct cell types in a driver pattern, heterogeneity could also result from as yet unrecognized subpopulations within a seemingly uniform group of cells.
481	Discussion	4	3	For example, R7 and R8 photoreceptor neurons each include two major subtypes (pale and yellow) with different rhodopsin expression but very similar, if not identical, cell morphology (Wernet and Desplan, 2004).
482	Discussion	4	4	While drivers with even higher specificity could be obtained through testing of additional split-GAL4 intersections or perhaps triple intersections (Dolan et al., 2017), we did not find the contributions of small numbers of ‘off-target’ cells to be a major limitation for many applications of expression data.
483	Discussion	4	5	In general, the transcriptomes support the high specificity of the intersectional lines we used to access visual system cells (Figure 1).
484	Discussion	4	6	For example, we found specific expression of known marker genes (Figures 2G and 4B) and also that most neurons only express genes for a single neurotransmitter type (Figure 6A).
485	Discussion	4	7	In general, the expression patterns observed in our validation experiments (for example, Figure 3G and Figure 3-figure supplement 2) were highly consistent within a cell type.
486	Discussion	4	8	This suggests that individual cells of many if not all of the anatomical cell types we profile do indeed share specific molecular signatures, even if subdivisions within some types might exist.
487	Discussion	4	9	The availability of specific driver lines makes such validation at cellular resolution possible in a way that is otherwise difficult, for example in single cell RNA-seq studies.
488	Discussion	4	10	Driver lines also permit repeated access to the same cell type in multiple animals at defined time points, enabling the study of behavioral or circadian conditions in individual cell types without having to sequence the whole brain or dissected brain regions.
489	Discussion	5	1	Modifying the one-step affinity capture in the original INTACT method to a two-step capture in TAPIN-seq increased its specificity, sensitivity, and throughput without the need for time-consuming and labor-intensive centrifugation steps (Figure 1).
490	Discussion	5	2	We initially tried improving the original INTACT method by using density gradient centrifugation to purify nuclei prior to the bead capture step, but this was cumbersome, low throughput, and ineffective for cell types with few nuclei per brain.
491	Discussion	5	3	In addition, for reasons that remain unclear, both photoreceptors and T4 cells consistently yielded few nuclei with this approach.
492	Discussion	5	4	Even with TAPIN, the libraries obtained with some sparser driver lines did not meet the quality control standards we applied.
493	Discussion	5	5	We suspect that the quality of these sub-optimal libraries can be improved by starting with more flies, which is simplified by TAPIN-seq’s ability to use frozen material, enabling the collection of many flies on multiple days at defined time points.
494	Discussion	5	6	In contrast, manual or FACS sorting of dissociated cells is more challenging to scale up, because these more labor-intensive tissue procurement schemes cannot be simplified in the same way.
495	Discussion	5	7	It is also worth noting that our tandem affinity purification approach can improve the specificity of any immunopurification method that uses a capture antibody that is cleavable by IdeZ (all IgG subclasses), without requiring expression of a traditional TAP tag (Rigaut et al., 1999).
496	Discussion	6	1	TAPIN-seq complements single-cell RNA-seq studies of neurons in several ways (Ecker et al., 2017; Konstantinides et al., 2018).
497	Discussion	6	2	First, our high-resolution transcriptomes will serve as a reference for interpreting single-cell measurements.
498	Discussion	6	3	In particular, comparing our expression catalog to recent single cell maps of the optic lobe and whole brain highlights the challenges in interpreting single cell measurements.
499	Discussion	6	4	Several cell types that we profiled don’t appear as clusters in the single cell map, while others are grouped into the same cluster.
500	Discussion	6	5	The well-established neuroanatomy of the optic lobe makes it an ideal setting to evaluate the accuracy of single cell RNA-seq measurements and raises a broader caution when interpreting scRNA-seq surveys of less well-characterized tissues: the composition of cell types (or states or clusters) observed by scRNA-seq can deviate significantly from their true abundance and requires validation with independent methods.
501	Discussion	6	6	While we analyze fly neurons here, the cautions may also be worth considering in other tissues and species (e.g., the Human Cell Atlas effort; Regev et al., 2017).
502	Discussion	6	7	Having both deep bulk transcriptomes and single cell maps of the same tissue also provides an opportunity for developing new analytical tools that can harness available cell type-identified information while clustering single cell data.
503	Discussion	6	8	Second, combining our approach with single-cell profiling could more efficiently profile heterogeneity within a brain region or genetically defined cell population.
504	Discussion	6	9	Such a combined approach could also help to characterize known cell types for which specific driver lines are not yet available or help to identify and exclude contributions from ‘off-target’ cells to a bulk profile.
505	Discussion	6	10	Finally, the complementarity between bulk and single-cell measurements extends to other genomic features that can be measured in TAPIN-seq purified nuclei, including accessible chromatin and modified histones.
506	Discussion	6	11	We expect this combination of genomic tools to help decipher the transcriptional and epigenetic regulation of neuronal expression programs.
507	Discussion	7	1	Transcriptome measurements can be of limited utility because it is challenging to interpret relative transcript abundance.
508	Discussion	7	2	In this study we developed a probabilistic mixture modeling approach to classify relative abundances into binary on and off states.
509	Discussion	7	3	This model was a useful guide for interpreting our measurements; most genes are readily described with the two-state model, although the expression of some genes is not (e.g., Rab11; Figure 3-figure supplement 1L).
510	Discussion	7	4	Even for specific genes whose expression is more continuous than bimodal, the results still offer a useful family-wide summary of expression patterns.
511	Discussion	7	5	For example, DPR family members are more broadly expressed than DIP genes (Figure 4C; Figure 4-figure supplement 1D), an observation supported by two recent studies using different methods (Cosmanescu et al., 2018; Venkatasubramanian et al., 2019).
512	Discussion	7	6	Despite our model’s utility, it is important to remember the many potential sources of error (minor cell types in driver line patterns, transcript carry over during TAPIN, biases in RNA-seq library construction and sequencing, etc.) that can affect measurements of relative transcript abundance and the resulting model inferences.
513	Discussion	7	7	Having observed most discrepancies between our modeling results and protein-level expression near the boundary between on and off states, it is prudent to treat these cases more carefully.
514	Discussion	8	1	Our resource provides additional foundation for systematic functional and molecular studies of the Drosophila visual system.
515	Discussion	8	2	We illustrated how the resource can characterize neurotransmission in the network, particularly when combined with connectome information detailing connectivity between cell types as well as the grouping of post-synaptic partner cell types.
516	Discussion	8	3	We predict neurotransmitters used by every cell we profiled and found two likely cases of co-transmission (Figure 6A).
517	Discussion	8	4	The expression patterns of the major fast-acting transmitters histamine, acetylcholine, glutamate and GABA were comparatively simple: Nearly all neuronal cell types in our catalogue appear to express exactly one of these four transmitters.
518	Discussion	8	5	However, the transcriptomes suggest that many cells also have the potential to release specific neuropeptides, other chemical messengers such as nitric oxide, or form gap junctions with other cells.
519	Discussion	9	1	While selected transmitter markers (e.g., Gad1 or VGlut) could also be assigned to cell types using methods such as immunolabeling or FISH, these approaches are not practical for comprehensive sampling of markers across these different modes of cell-cell communication.
520	Discussion	9	2	This is particularly clear when the expression patterns of neurotransmitter receptors are also considered (Figure 7A).
521	Discussion	9	3	Our results suggest that, for canonical small molecule transmitters, neurotransmitter output space is tightly tuned while input space is not: neurons typically send just one type of signal but can receive many (Figures 6 and 7).
522	Discussion	9	4	The expression patterns of neurotransmitter receptors provide further context for determining circuit mechanisms (Figure 7-figure supplement 1, Figures 8 and 9).
523	Discussion	9	5	Our results also implicate transcription factors involved in regulating neurotransmitter phenotype, including several that appear to have conserved roles in specifying neuronal identity in other species (Figure 6-figure supplement 1).
524	Discussion	10	1	The availability of connectivity data for many neurons in the visual system allowed us to interpret neurotransmitter use and receptor distribution in the context of circuit architecture (Takemura et al., 2013; Takemura et al., 2015; Rivera-Alba et al., 2011).
525	Discussion	10	2	For example, our data show expression of both histaminergic and cholinergic markers in R8 photoreceptors.
526	Discussion	10	3	We further find that some major synaptic targets of R8 cells, as identified by electron microscopy, do not express known receptors for histamine (Figure 8F).
527	Discussion	10	4	Given that R7 and R8 cells were previously thought to be exclusively histaminergic both results are unexpected and individually might appear difficult to explain (Gao et al., 2008).
528	Discussion	10	5	However, in combination, these findings make a strong case for a dual histaminergic and cholinergic transmitter phenotype of R8 cells.
529	Discussion	10	6	In contrast, R7 only expresses the histaminergic marker Hdc, and all of its targets express a histamine receptor (Figure 8G).
530	Discussion	11	1	Finally, our approach especially complements ongoing efforts to map circuit connectivity, which is complete for C. elegans, and is becoming accessible on a whole brain level for Drosophila (Zheng et al., 2018), and for portions of the mouse brain such as the retina.
531	Discussion	11	2	Methods to obtain and interpret serial electron micrographs, array tomography and other methods for mapping connectivity are rapidly progressing (Swanson and Lichtman, 2016; Micheva and Smith, 2007; Kebschull et al., 2016).
532	Discussion	11	3	All told, we are entering a period in neuroscience where connectomics will become pivotal.
533	Discussion	11	4	We expect that genomic approaches, such as the methods for data collection and analysis that we describe here, will enhance these efforts by using transcriptomes to provide, at high-throughput, a molecular proxy for physiological features that are otherwise inaccessible to connectomic methods.
534	Materials and methods	1	1	All reagents and other resources are listed in the Key Resource Table (Supplementary file 2).
535	Materials and methods	1	2	A detailed description of split-GAL4 hemidrivers (https://bdsc.indiana.edu/stocks/gal4/split_intro.html) and cell-type specific split-GAl4 lines is available online (https://www.janelia.org/split-GAL4).
536	Materials and methods; Experimental models and subject details	1	1	Flies were reared on standard cornmeal/molasses food at 25°C.
537	Materials and methods; Experimental models and subject details	1	2	For profiling experiments adults, 4-7 days of age, were entrained to a 12:12 light:dark cycle and anesthetized by CO_2 at ZT8 - ZT12.
538	Materials and methods; Experimental models and subject details	1	3	Samples can be stored indefinitely at −80°C after flash freezing in liquid N_2.
539	Materials and methods; Experimental models and subject details	1	4	We used female flies for all anatomical characterizations.
540	Materials and methods; Method details; Anatomical analyses	1	1	Details of individual genotypes and labeling methods used in the characterization of the driver lines and other anatomical experiments are summarized in Supplementary file 1E.
541	Materials and methods; Method details; Anatomical analyses	1	2	Details of the driver lines are provided in Supplementary file 1A.
542	Materials and methods; Method details; Anatomical analyses	1	3	For the naming of RNA-seq samples, we identified all drivers with a main cell type or cell types (e.g., Mi9_d1).
543	Materials and methods; Method details; Anatomical analyses	1	4	Most of these cell types have been described in detail and were identified based on prior descriptions (for details see Supplementary file 1A; Takemura et al., 2013; Gao et al., 2008; Nern et al., 2015; Fischbach and Dittrich, 1989; Tuthill et al., 2013; Aso et al., 2014; Wu et al., 2016; Wolff and Rubin, 2018; Wolff and Rubin, 2018; Edwards et al., 2012; Helfrich-Förster et al., 2007; Panser et al., 2016; Mauss et al., 2015).
544	Materials and methods; Method details; Anatomical analyses	1	5	The driver names do not attempt to include additional cells present in some drivers.
545	Materials and methods; Method details; Anatomical analyses	1	6	A few of our cell types are strictly groups of related cell types (for example, the muscle cells or, at a different level of a cell type hierarchy, the T4 and T5 cells, with four subtypes each, or R7 photoreceptor neurons, which include R7s of pale and yellow ommatidia).
546	Materials and methods; Method details; Generation and characterization of new driver lines	1	1	Split-GAL4 and GAL4 driver lines (Supplementary file 1A) were used to express UNC84-2XGFP in defined cell populations.
547	Materials and methods; Method details; Generation and characterization of new driver lines	1	2	Previously published driver lines were from the following studies (see Supplementary file 1A for details; Tuthill et al., 2013; Diao et al., 2015; Aso et al., 2014; Wu et al., 2016; Strother et al., 2017; Park et al., 2003; Rulifson et al., 2002; Tayler et al., 2012; Taghert et al., 2001; Brand and Perrimon, 1993; Wu et al., 2003; Park et al., 2000; Sweeney et al., 1995; Wolff and Rubin, 2018; von Reyn et al., 2017).
548	Materials and methods; Method details; Generation and characterization of new driver lines	1	3	New split-GAl4 lines were generated as in previous work (Tuthill et al., 2013; Wu et al., 2016).
549	Materials and methods; Method details; Generation and characterization of new driver lines	1	4	Briefly, we first identified GAL4 lines with expression in the cell type of interest by screening images of the expression patterns of large collections of such lines (Jenett et al., 2012; Tirian and Dickson, 2017).
550	Materials and methods; Method details; Generation and characterization of new driver lines	1	5	Typically, several candidate combinations of AD- and DBD-hemidrivers were tested to identify lines with sufficient specificity.
551	Materials and methods; Method details; Generation and characterization of new driver lines	2	1	To characterize new driver lines, we examined both overall expression pattern in the brain and optic lobe and, for most lines, confirmed the identity of the main cell type or types using MultiColor FlpOut (MCFO)-labeled single cells (Nern et al., 2015).
552	Materials and methods; Method details; Generation and characterization of new driver lines	2	2	Since details of the expression patterns of GAL4 or split-GAL4 driver lines can depend on the particular UAS reporter used, we re-imaged 20 drivers with the TAPIN nuclear marker used for the profiling experiments (Figure 2A).
553	Materials and methods; Method details; Generation and characterization of new driver lines	2	3	In general, the distribution of labeled nuclei in these images appeared to match the expression patterns and specificity expected from the driver line’s original characterization using a membrane marker.
554	Materials and methods; Method details; Generation and characterization of new driver lines	2	4	As expected, a small number of off-target cells were detectable (often more weakly labeled) in many driver lines.
555	Materials and methods; Method details; Validation experiments	1	1	For validation experiments, we examined expression patterns of tagged proteins expressed in a near native genomic context using either large BAC-transgenes or modifications of the endogenous loci (Nagarkar-Jaiswal et al., 2015; Diao et al., 2015; Kudron et al., 2018; Lee et al., 2018).
556	Materials and methods; Method details; Validation experiments	2	1	We classified fkh-GFP and Ets65A-GFP as expressed or not expressed by visually comparing nuclear GFP signal in cells of interest (identified using a split-GAL4 driver) to background labeling in surrounding cells.
557	Materials and methods; Method details; Validation experiments	2	2	Because of considerable differences in the GFP signal for different cell types, confocal settings and post-imaging adjustments were done individually for different cell types for these experiments.
558	Materials and methods; Method details; Validation experiments	3	1	The following transgenes were used (also see Supplementary file 1E):
559	Materials and methods; Method details; Validation experiments	4	1	PBac{y[+mDint2] w[+mC]=fkh GFP.FPTB}VK00037 (RRID:BDSC_43951), PBac{y[+mDint2] w[+mC]=Ets65 A-GFP.FLAG}VK00037 (RRID:BDSC_38640), Mi{PT-GFSTF.0}Nos[MI09718-GFSTF.0] (RRID:BDSC_60278), Mi{Trojan-GAL4.1}Oamb[MI12417-TG4.1] (RRID:BDSC_67506), Mi{Trojan-GAL4.1}Lim3[MI03817-TG4.1] (RRID:BDSC_67450), Mi{PT-GFSTF.1}klg[MI02135-GFSTF.1] (RRID:BDSC_59787), Mi{PT-GFSTF.2}GluClalpha[MI02890-GFSTF.2] (RRID:BDSC_60533), Mi{PT-GFSTF.0}TfAP-2[MI04611-GFSTF.0] (RRID:BDSC_61776), Mi{Trojan-GAL4.2}kn[MI15480-TG4.2] (RRID:BDSC_67516) pJFRC12-10XUAS-IVS-myr::GFP in attP2 (RRID:BDSC_32197), pJFRC19-13XLexAop2-IVS-myr::GFP in su(Hw)attP8 (RRID:BDSC_32211), and pJFRC21-10XUAS-IVS-mCD8::RFP in attP18.
560	Materials and methods; Method details; Validation experiments	5	1	The VAChT-FRT-STOP-FRT-HA transgene (TI{TI}VAChT[FRT-STOP-FRT.HA] (RRID:BDSC_76021) described in Pankova and Borst (2017) was used to examine VAChT expression in photoreceptor neurons.
561	Materials and methods; Method details; Validation experiments	5	2	Flp-recombinase, either sens-FLP (expressed in R8 cells; Chen et al., 2014) (fly stock w[*] P{y[+t7.7] w[+mC]=sens-FLPG5.
562	Materials and methods; Method details; Validation experiments	5	3	C}attP18; wg[Sp-1]/CyO; sens[Ly-1]/TM6B, Tb[1] (RRID:BDSC_55768) or ey3.5FLP (expressed in all R-cells; Bazigou et al., 2007) (fly stock P{w[+mC]=ey3.5 FLP.B}1, y[1] w[*]; CyO/In(2LR)Gla, wg[Gla-1] PPO1[Bc] (RRID:BDSC_35542) was used to induce VAChT stop-cassette excision.
563	Materials and methods; Method details; Histology	1	1	Visualization of split-GAL4 driver line expression patterns with pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1 and pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005 (Nern et al., 2015) or, in a few cases, 20XUAS-CsChrimson-mVenus in attP18 (Klapoetke et al., 2014) as reporters was performed as described (Aso et al., 2014; Wu et al., 2016).
564	Materials and methods; Method details; Histology	1	2	Detailed protocols are also available online (https://www.janelia.org/project-team/flylight/protocols under ‘IHC - Anti-GFP’, ‘IHC - Polarity Sequential’ and ‘DPX mounting’).
565	Materials and methods; Method details; Histology	1	3	Multicolor Flp-out (MCFO) markers were detected by immunolabeling with antibodies against HA, FLAG and V5 epitopes as described (Nern et al., 2015).
566	Materials and methods; Method details; Histology	1	4	Detailed protocols are also available online (https://www.janelia.org/project-team/flylight/protocols under ‘IHC - MCFO’.
567	Materials and methods; Method details; Histology	2	1	For other experiments, brains of female flies were dissected in insect cell culture medium (Schneider’s Insect Medium, Sigma Aldrich, #S0146) and fixed with 2% PFA (w/v) (prepared from a 20% stock solution, Electron Microscopy Sciences: 15713) also in cell culture medium for 1 hr at room temperature.
568	Materials and methods; Method details; Histology	2	2	Brains were washed with 0.5% (v/v) TX-100 (Sigma Aldrich: X100) in PBS and incubated in PBT-NGS (5% Goat Serum [ThermoFisher: 16210-064] in PBT) for at least 30 min.
569	Materials and methods; Method details; Histology	2	3	Incubations with primary antibodies and subsequently, after additional PBT washes, secondary antibodies, were in PBT-NGS at 4°C overnight.
570	Materials and methods; Method details; Histology	2	4	After additional washes with PBT and then PBS, brains were mounted in SlowFadeGold (ThermoFisher: S36937) and imaged on a Zeiss LSM 710 confocal microscope using 20 × 0.8 NA, 40x NA 1.3 or 63 × 1.4 NA objectives.
571	Materials and methods; Method details; Histology	2	5	A few specimens were mounted in DPX following the protocol described in Nern et al.
572	Materials and methods; Method details; Histology	2	6	(2015).
573	Materials and methods; Method details; Histology	2	7	For experiments using only native fluorescence, brains were fixed as above and mounted and imaged after the initial post-fixation washes.
574	Materials and methods; Method details; Histology	3	1	Primary antibodies used in each experiment are indicated in Supplementary file 1E.
575	Materials and methods; Method details; Histology	3	2	Primary antibodies were anti-GFP rabbit polyclonal (ThermoFisher: A-11122, RRID:AB_221569; used at 1:1000 dilution), anti-GFP mouse monoclonal 3E6 (ThermoFisher: A-11120, RRID:AB_221568; dilution 1:100), anti-dsRed rabbit polyclonal (Clontech Laboratories, Inc.: 632496, RRID:AB_10013483; dilution 1:1000), anti-HA rabbit monoclonal C29F4 (Cell Signaling Technologies: 3724S, RRID:AB_1549585; dilution 1:300), anti-FLAG rat monoclonal (DYKDDDDK Epitope Tag Antibody [L5], Novus Biologicals: NBP1-06712, RRID:AB_1625981; 1:200), DyLight 549 or DyLight 550 conjugated anti-V5 mouse monoclonals (AbD Serotec: MCA1360D549GA or MCA1360D550GA, RRID:AB_10850329 or RRID:AB_2687576; 1:500 dilution), anti-cockroach allatostatin (Ast7) mouse monoclonal 5F10 (Stay et al., 1992) (also detects Drosophila AstA (Hergarden et al., 2012); Developmental Studies Hybridoma Bank (DSHB): RRID:AB_528076; dilution 1:5), anti-CadN rat monoclonal DN-Ex #8 (DSHB: RRID:AB_528121; dilution 1:20) (Iwai et al., 1997), anti-chaoptin mouse monoclonal 24B10 (DSHB: RRID:AB_528161, dilution 1:20.
576	Materials and methods; Method details; Histology	3	3	Fujita et al., 1982) and anti-Brp mouse monoclonal nc82 (Wagh et al., 2006) (DSHB: RRID:AB_2314866; dilution 1:30).
577	Materials and methods; Method details; Histology	4	1	Secondary antibodies (all from Jackson ImmunoResearch Laboratories, Inc) were DyLight 488-AffiniPure Donkey Anti-Mouse IgG (H+L): 715-485-151, 1:500 dilution; DyLight 594 AffiniPure Donkey anti Rabbit IgG (H+L): 711-515-152, 1:300 dilution; Alexa Fluor 647 AffiniPure Donkey Anti-Rat IgG (H+L): 712-605-153, 1:300 dilution; Alexa Fluor 594 AffiniPure Donkey Anti-Mouse IgG (H+L): 715-585-151,1:300 dilution; Alexa Fluor 647 AffiniPure Donkey Anti-Mouse IgG (H+L): 715-605-151, 1:300 dilution and Alexa Fluor 488 AffiniPure Donkey Anti-Rabbit IgG (H+L): 711-545-152, 1:1000 dilution.
578	Materials and methods; Method details; Image processing	1	1	Image analyses and processing were mainly done using Fiji (http://fiji.sc) and Vaa3D (Peng et al., 2010).
579	Materials and methods; Method details; Image processing	1	2	Brightness and contrast were adjusted separately for individual images and channels.
580	Materials and methods; Method details; Image processing	1	3	Figure panels were assembled using Adobe Indesign.
581	Materials and methods; Method details; Image processing	1	4	This included selection of fields of view and adjustments of image size.
582	Materials and methods; Method details; Image processing	1	5	Some images were rotated or mirrored.
583	Materials and methods; Method details; Image processing	1	6	In some panels with rotated images, empty space outside the original image was filled in with zero pixels.
584	Materials and methods; Method details; Image processing	1	7	Most of the images in Figure 1-figure supplement 1C,C’ and Figure 1-figure supplement 2 show resampled views that were generated from three dimensional image stacks using the Neuronannotator mode of Vaa3D and exported as TIFF format screenshots.
585	Materials and methods; Method details; INTACT purification of nuclei	1	1	Frozen adult flies were decapitated by vigorous vortexing.
586	Materials and methods; Method details; INTACT purification of nuclei	1	2	Heads or wings/appendages were then collected on cooled metal sieves (H and C Sieving Systems: 1296, 1297, 1298, 1301).
587	Materials and methods; Method details; INTACT purification of nuclei	1	3	Both flies and purified frozen material can be stored indefinitely at −80°C.
588	Materials and methods; Method details; INTACT purification of nuclei	1	4	In a typical experiment 100-500 frozen heads were added to 5 ml of 20 mM β-glycerophosphate pH7, 200 mM NaCl, 2 mM EDTA, 0.5% NP40, 0.5 mM spermidine, 0.15 mM spermine, 1 mM DTT, 1X complete protease inhibitor (Sigma: 5056489001), 1.5 mg/ml BSA (ThermoFisher: AM2618), 1 mg/ml torula yeast RNA (ThermoFisher: AM7118), 0.6 mg/ml carboxyl coated Dynabeads (ThermoFisher: 14306D) and 2µg anti-GFP antibody (ThermoFisher: G10362, RRID:AB_2536526).
589	Materials and methods; Method details; INTACT purification of nuclei	1	5	Homogenization was carried out on ice by 50 tractions in a Dounce homogenizer using the tight pestle followed by filtration over a 10µm cup filter (Partec: 0400422314).
590	Materials and methods; Method details; INTACT purification of nuclei	1	6	Released chromatin and broken nuclei were adsorbed to carboxyl coated magnetic beads for 30 min at 4°C with constant rotation.
591	Materials and methods; Method details; INTACT purification of nuclei	1	7	Beads were removed on a magnetic stand and the supernatant was diluted to 50 ml with 20 mM β-glycerophosphate pH7, 200 mM NaCl, 2 mM EDTA, 0.5% NP40, 0.5 mM spermidine, 0.15 mM spermine, 1 mM DTT and 1X complete protease inhibitor (Sigma: 5056489001), filtered over a 1µm cup filter (Pluriselect: 435000103) and split into two equal volumes.
592	Materials and methods; Method details; INTACT purification of nuclei	1	8	A 40% Optiprep (Sigma: D1556), 20 mM β-glycerophosphate pH7, 2 mM EDTA and 0.5% NP40 solution was then gently placed under each aliquot, followed by a lower layer of 50% Optiprep, 20 mM β-glycerophosphate pH7, 2 mM EDTA and 0.5% NP40.
593	Materials and methods; Method details; INTACT purification of nuclei	1	9	Nuclei were then pelleted on to the 50% layer for 30 min at 2300Xg.
594	Materials and methods; Method details; INTACT purification of nuclei	1	10	Purified nuclei were passed over a 10µm cup filter, diluted to 10 ml with 20 mM β-glycerophosphate pH7, 200 mM NaCl, 2 mM EDTA, 0.5% NP40, 0.5 mM spermidine, 0.15 mM spermine, 1 mM DTT and 1X complete protease inhibitor and incubated with 30µl of protein G Dynabeads (ThermoFisher: 10004D) for 40 min on ice with occasional agitation.
595	Materials and methods; Method details; INTACT purification of nuclei	1	11	Bead-bound nuclei were recovered on a magnet stand followed by a 20 min incubation on ice in 9mls of 20 mM β-glycerophosphate pH7, 300 mM NaCl, 1M urea, 0.5% NP40, 2 mM EDTA, 0.5 mM spermidine, 0.15 mM spermine, 1 mM DTT, 1X complete protease inhibitor, 0.075 mg/ml torula RNA and 0.05 U/ml Superasin (ThermoFisher: AM2696).
596	Materials and methods; Method details; INTACT purification of nuclei	1	12	Nuclei were then recovered on a magnet stand, resuspended in 1 ml of the previous buffer, passed over a 10µm cup filter, a 5µl aliquot was withdrawn for quantitation and the remainder of the sample solubilized in Arcturus Picopure RNA extraction buffer (ThermoFisher: KIT0204).
597	Materials and methods; Method details; TAPIN purification of nuclei	1	1	100-3000 frozen heads were added to 5 ml of 20 mM sodium acetate pH8.5, 2.5 mM MgCl_2, 250 mM sucrose, 0.5% NP-40, 0.6 mM spermidine, 0.2 mM spermine, 1 mM DTT, 1X complete protease inhibitor, 0.5 mg/ml torula RNA, 0.6 mg/ml carboxyl coated Dynabeads and 2µg anti-GFP antibody (Supplementary file 1F).
598	Materials and methods; Method details; TAPIN purification of nuclei	1	2	Homogenization was carried out on ice by 50 tractions in a Dounce homogenizer using the tight pestle followed by filtration over either a 10 or 20µm cup filter (Partec: 0400422314 or 040042315).
599	Materials and methods; Method details; TAPIN purification of nuclei	1	3	Released chromatin and broken nuclei were adsorbed to carboxyl coated magnetic beads for 30 min at 4°C with constant rotation.
600	Materials and methods; Method details; TAPIN purification of nuclei	1	4	Unbound antibody was removed by incubating the sample on ice for 20 min with 100µl of UNOsphere SUPra resin (Biorad: 1560218), which was previously washed 2X with 500 mM sodium acetate ph8.5/0.5% NP40 and 2 × 20 mM sodium acetate ph8.5/0.5% NP40.
601	Materials and methods; Method details; TAPIN purification of nuclei	1	5	After the resin was removed on a 10µm cup filter and the carboxyl beads on a magnet stand, the nuclei-containing supernatant was mixed with an equal volume of 500 mM sodium acetate pH8.5, 250 mM sucrose, 6 mM EGTA, 6 mM EDTA, 0.6 mM spermidine, 0.2 mM spermine, 1 mM DTT, 1X complete protease inhibitor, 0.25 mg/ml torula yeast RNA and 30µl Protein A Dynabeads (ThermoFisher: 10002D) (Supplementary file 1F).
